plateID,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate,2018_9_3_plate
6,3372.82,3457.27,3394.61,3428.99,3390.44,3412.48,3386.3,3525.94,3518.05,3503.7,3550.26,3433,3553.85,3570.2,3614.5,3560.61,3404.82,3636.16,3634.67,3549.94,3597.42,3606.5,3650.27,3498.17,3603.35,3489.6,3644.48,3600.46,3470.56,3468.95,3511.86,3506.39,3447.75,3425.58,3472.12,3452.47,3463.02,3387.73,3432.73,3459.92,3479.73,3503.35,3381.1,3461.86,3458.1,3579.52,3554.44,3614.82,3464.46,3506.45,3607.38,3595.23,3588.35,3605.35,3637.04,3437.65,3558.46,3575.55,3542.76,3527.75,3408.89,3420.63,3477.49,3609.81,3432.17,3438.92,3453.67,3449.65,3403.87,3500.51,3488.21,3436.92,3407.46,3427.47,3424.3,3352.42,3432.19,3539.85,3541.97,3522.26,3443.53,3500.17,3610.85,3655.41,3612.81,3552.47,3698.36,3549.67,3557.11,3488.28,3558.71,3533.53,3394.63,3415.25,3448.51,3560.49,3461.49,3464.32,3453.25,3485.91,3465.78,3508.04,3442.39,3381.27,3388.25,3306.26,3401.8,3408.27,3449.19,3472.39,3491.49,3471.46,3476.62,3582.61,3544.66,3526.41,3529.83,3566.06,3638.83,3501.74,3534.45,3542.89,3444.63,3490.43,3429.72,3279.36,3394.87,3498.22,3409.56,3496.57,3395.82,3509.36,3479.61,3494.28,3386.85,3348.78,3372.9,3391.17,3393.37,3372.75,3433.15,3425.42,3469.6,3457.15,3518.62,3561.12,3585.57,3552.04,3670.14,3527.92,3598.21,3521.88,3510.5,3451.17,3416.27,3424.2,3484.71,3470.4,3456.06,3620.85,3663.14,3611.98,3645.13,3558.79,3582.9,3544.86,3553.26,3510.84,3455.26,3460.94,3434.19,3459.61,3600.2,3653.28,3622.37,3654.99,3650.24,3476.61,3520.3,3526.61,3519.47,3493.73,3458.71,3420.02,3447.2,3469.79,3555.58,3598.93,3673.76,3550.2,3523.08,3489.71,3490.57,3404.33,3445.34,3413.97,3428.66,3413.47,3283.38,3318.06,3311.76,3327.69
7,3376.73,3455.7,3396.23,3428.17,3388.6,3412.28,3388.88,3527.66,3518.61,3506.58,3550.21,3431.16,3558.14,3571.14,3615.45,3563.08,3402.03,3633.93,3628.69,3548.66,3594.25,3599.47,3646.33,3497.15,3603.33,3488.96,3640.04,3599.72,3468.93,3466.7,3515.51,3508.29,3447.09,3426.83,3468.37,3450.78,3456.39,3384.69,3433.05,3456.24,3476.39,3498.23,3379.12,3465.59,3459.11,3575.93,3553.8,3609.46,3460.43,3501.53,3605.1,3593.92,3587.66,3602.59,3634.07,3437.17,3559.04,3571.14,3541.82,3528.34,3405.96,3414.89,3474.9,3608.83,3418.15,3434.88,3451.59,3449.28,3400.78,3495.45,3487.47,3439.17,3406.8,3425.09,3425.3,3350.27,3433.85,3539.78,3542.06,3513.68,3442.31,3499.25,3607.54,3653.83,3613.82,3554.1,3695.28,3545.29,3560.96,3489.69,3558.1,3531.23,3390.68,3409.83,3443.01,3557.73,3461.77,3464.14,3455.13,3488.32,3466.39,3508.13,3442.09,3376.86,3390.9,3305.84,3404.34,3404.19,3448.09,3471.12,3494,3470.48,3476.77,3575.03,3538.85,3523.24,3523.93,3556.22,3639.6,3499.32,3532.19,3540.58,3439.07,3491.19,3425.87,3278.01,3394.39,3499.11,3410.5,3498.5,3395.46,3515.67,3479.9,3494.95,3383.59,3347.02,3371.89,3393.53,3389.24,3370.66,3430.46,3423.09,3466.56,3455.34,3513.78,3556.55,3582.82,3551.59,3670,3520.95,3598.63,3522.09,3514.97,3446.26,3415.22,3422.08,3486.3,3467.79,3452.7,3619.22,3656.85,3609.3,3643.99,3556.34,3583.02,3544.44,3549.86,3505.47,3450.68,3462.66,3434.3,3452.29,3602.82,3651.68,3619.51,3653.19,3653.46,3477.02,3518.51,3520.68,3516.32,3495.61,3454.61,3417.9,3447.25,3468.46,3557.63,3598.44,3675.67,3543.87,3518.29,3486.96,3490.36,3406.37,3440.09,3407.22,3424.63,3411.77,3281.63,3312.42,3307.83,3330.36
8,3380.68,3453.86,3396.45,3430.52,3390.92,3411.21,3388.08,3538.21,3518.68,3507.36,3556.1,3433.22,3559.79,3572.58,3624.78,3564.04,3398.1,3627.27,3627.48,3543.54,3597.52,3595.95,3643.85,3497.94,3599.98,3488.24,3637.75,3593.15,3468.46,3457.55,3511.72,3510.19,3442.91,3424.05,3468.04,3454.28,3454.72,3385.56,3426.92,3457.94,3478.91,3495.32,3374.69,3462.04,3457.61,3578.31,3548.26,3612.78,3455.42,3498.44,3598.89,3592.49,3585.07,3599.05,3630.02,3435.23,3556.34,3569.77,3541.16,3527.64,3402.03,3414.37,3469.27,3607.5,3417.84,3435.66,3452.73,3450.83,3402.52,3497.42,3483.78,3431.81,3407,3425.93,3421.2,3352.54,3430.58,3531.78,3540.95,3516.58,3440.36,3493.87,3606.06,3648.94,3616.45,3544.52,3694.35,3547.33,3556.18,3485.21,3554.99,3529.9,3392.18,3408.69,3442.42,3556.83,3456.19,3459.94,3457.5,3489.28,3467.78,3507.35,3434.65,3375.87,3383.31,3300.3,3398.26,3402.06,3443.67,3467.82,3487.83,3465.13,3472.54,3567.54,3539.9,3521.94,3520.37,3556.98,3639.99,3502.32,3531.27,3539.59,3438.36,3488.72,3424.29,3277.18,3391.2,3494.42,3403.25,3493.71,3390.42,3512.4,3472.77,3491.05,3378.24,3345.48,3367.88,3391.15,3386.44,3367.02,3428.12,3424.22,3468.36,3451.49,3508.07,3552.75,3582.75,3550.39,3660.12,3521.86,3598.34,3520.73,3505.53,3450.89,3411.81,3420.39,3485.47,3467.75,3454.27,3620.92,3664.26,3606.83,3642.24,3560.41,3585.09,3541.88,3547.58,3509.32,3452.71,3458.97,3434.44,3454.91,3598.97,3645.96,3618.78,3646.43,3652.53,3476.39,3518.5,3525.8,3517.75,3491.76,3458.65,3417.12,3439.03,3466.49,3554.3,3595.47,3672.41,3541.25,3514.44,3491.72,3486.98,3403.28,3445.07,3409.31,3424.87,3406.42,3279.21,3309.02,3305.12,3325.72
9,3379.94,3448.66,3390.75,3427.17,3391.78,3407.66,3383.33,3532.34,3525.88,3511.86,3556.91,3439.42,3567.94,3577.57,3630.12,3573.08,3401.9,3623.94,3627.46,3542.19,3595,3594.88,3644.16,3495.75,3602.03,3492.28,3639.19,3595.8,3470.69,3454.56,3513.76,3508.77,3439.12,3426.59,3460.47,3448.17,3458.56,3380.36,3421.86,3460.1,3484.16,3499.51,3380.64,3462.54,3459.91,3581.45,3556.51,3614.32,3451.8,3498.28,3601.11,3590.68,3586.35,3601.12,3628.37,3435.82,3552.79,3569.01,3540.79,3528.06,3400.42,3411.23,3469.71,3601.92,3419.48,3431.58,3445.82,3452.28,3404.72,3501.62,3475.04,3435.94,3401.49,3426.32,3422.01,3350.9,3432.22,3536.06,3543.85,3516.01,3436.05,3491.09,3603.54,3647.26,3612.34,3543.69,3694.33,3547.59,3558.02,3483.57,3556.07,3528.41,3385.74,3407.2,3438.57,3553.53,3456.7,3457.69,3455.21,3493.63,3468.26,3516.85,3438.01,3372.48,3382.46,3300.29,3400.03,3398.93,3442.42,3469.54,3488.16,3465.03,3467.53,3565.25,3545.63,3519.12,3519.01,3554.62,3640.79,3500.22,3527.24,3537.03,3437.48,3483.96,3422.42,3270.25,3394.47,3495.94,3403.31,3493.84,3392.37,3507.35,3473.73,3492.91,3385.11,3342.96,3365.64,3390.66,3383.87,3368.67,3428.29,3422.43,3471.14,3450.54,3508.85,3550.75,3579.5,3547.36,3658.82,3522.44,3599.49,3517.07,3507.71,3448.26,3411.04,3419.86,3492.02,3471.42,3447.1,3615.41,3663.25,3602.91,3639.74,3559.32,3584.57,3542.18,3544.43,3508.86,3451.12,3457.37,3434.95,3455.46,3597.79,3647.72,3617.44,3642.94,3648.28,3475.12,3521.08,3531.42,3514.42,3492.26,3459.29,3419.58,3442.31,3464.81,3549,3588.31,3666.11,3545.24,3512.67,3490.12,3490.36,3400.52,3439.86,3407.91,3423.18,3406.94,3278.95,3307.6,3309.12,3324.59
10,3377.77,3449.15,3387.54,3426.65,3388.11,3404.89,3379.25,3547.45,3537.98,3522.83,3561.5,3443.86,3572.62,3597.46,3643.83,3583.69,3393.29,3620.88,3628.42,3541.19,3592.85,3592.52,3644.16,3489.57,3600.74,3481.04,3637.07,3591.36,3472.32,3455.24,3507.6,3507.18,3436.67,3422.22,3468.2,3454.56,3457.3,3376.35,3422.53,3462.23,3489.72,3503.37,3385.68,3461.74,3463.68,3591.71,3558.37,3623.57,3449.53,3496.25,3597.07,3590.04,3582.5,3599.48,3629.64,3432.04,3549.97,3569.86,3536.92,3525.13,3401.59,3409.64,3470.19,3604.38,3415.37,3430.43,3445.33,3454.91,3402.42,3499.47,3475.73,3431.47,3401.77,3425.36,3420.32,3345.98,3431.59,3537.22,3537.83,3519.72,3433.36,3487.58,3603.86,3648.24,3607.15,3540.38,3687,3545.02,3558.84,3483.97,3551.68,3524.83,3386.56,3407.33,3441.16,3553.61,3455.5,3456.24,3453.68,3487.76,3461.12,3510.65,3441.3,3374.83,3386.71,3301.12,3398.61,3398.75,3444.31,3469.99,3479.56,3467.72,3462.73,3560.98,3532.27,3518.87,3517.64,3552.28,3635.11,3495.17,3526.97,3533.15,3433.08,3483.64,3420.65,3268.54,3390.32,3490.77,3407.09,3492.12,3391.85,3510.98,3469.7,3498.08,3380.97,3338.41,3365.79,3384.19,3381.32,3367.35,3425.18,3423.05,3465.52,3449.37,3500.44,3547.86,3576.81,3542.17,3654.99,3520.14,3599.27,3511.93,3502.74,3445.92,3411.46,3416.93,3488.99,3463.45,3443.32,3611.21,3657.26,3598.31,3638.67,3556.78,3584.32,3541.33,3543.24,3501.52,3455.69,3453.68,3429.57,3449.56,3600.38,3643.35,3614.45,3643.8,3649.43,3477.28,3518.53,3525.75,3511.4,3485.77,3451.74,3412.73,3439.89,3464.62,3551.63,3592.92,3665.68,3538.24,3516.06,3492.14,3488.15,3405.56,3436.57,3407.27,3425.49,3407.73,3275.06,3305.39,3304.89,3318.18
11,3376.28,3457.55,3387.91,3424.87,3389.13,3405.62,3377.84,3566.02,3560.2,3550.67,3583.61,3455.21,3595.14,3612.97,3665.34,3607.01,3393.36,3619.04,3624.48,3540.86,3592.41,3593.02,3648.22,3495.02,3603.91,3484.79,3635.55,3592.05,3469.34,3456.87,3509.8,3509.45,3436.88,3423.17,3462.46,3450.93,3455.52,3376.41,3424.38,3472.83,3494.09,3519.14,3391,3474.81,3469.52,3604.29,3574.49,3636.02,3452.14,3493.2,3595.99,3590.67,3583.72,3595.91,3622.96,3429.31,3558.56,3566.21,3538.77,3524.83,3399.04,3408.39,3464.13,3597.2,3414.92,3432.62,3442.95,3450.08,3402.26,3501.33,3485.12,3434.1,3402.85,3423.74,3420.11,3347.31,3434.12,3539.78,3545.35,3519,3430.88,3485.57,3603.51,3649.75,3609.67,3538.16,3689.03,3543.43,3556.84,3484.15,3552.29,3526.72,3388.27,3409.42,3442.27,3552.45,3454.2,3454.89,3454.58,3488.99,3458.15,3508.91,3433.23,3376.11,3384,3298.21,3394.45,3395.68,3445.04,3468.76,3481.5,3465.96,3465.01,3558.57,3531.72,3517.38,3517.01,3553.84,3635.46,3495.85,3527.1,3531.14,3434.74,3483.46,3420.95,3267.18,3387.82,3487.13,3401.27,3495.35,3387.6,3510.81,3466.61,3496.92,3380.28,3341.76,3364.02,3385.61,3381.38,3370.6,3425.91,3423.2,3470.34,3448.46,3497.46,3545.8,3575.72,3538.31,3655.45,3519.13,3604.47,3509.39,3503.8,3442.41,3403.9,3418.4,3485.77,3463.55,3445.76,3613.83,3662.68,3604.01,3635.47,3562,3581.97,3537.47,3548.87,3501.08,3449.75,3454.63,3432.13,3447.84,3601.57,3640.72,3617.4,3642.4,3649.39,3477.85,3520.43,3530.7,3515.12,3491.63,3452.6,3422.06,3439.29,3461.63,3553.26,3585.53,3666.42,3533.11,3513.07,3486.5,3483.11,3404.07,3435.3,3405.84,3424.52,3407.1,3272.51,3305.99,3307.16,3324.25
12,3378.48,3450.92,3387.91,3431.07,3389.46,3407.39,3382.76,3609.37,3606.73,3587.76,3615.21,3483.89,3622.3,3655.7,3708.28,3646.35,3393.41,3618.26,3623.06,3543.36,3589.45,3600.48,3644.9,3488.42,3599.87,3481.8,3635.94,3594.06,3464.29,3456.63,3509.92,3514.3,3432.9,3422.89,3458.61,3450.92,3459.89,3379.68,3423.73,3504.02,3519.59,3546.98,3405.8,3488.11,3488.78,3624.04,3593.64,3658.12,3449.62,3495.27,3595.21,3591.38,3583.57,3598.49,3625.9,3431.85,3556.57,3565.65,3537.14,3521.38,3397.62,3408.54,3469.53,3599.33,3413.46,3425.12,3443.32,3449.87,3402.08,3502.2,3477.33,3437.34,3407.63,3430.99,3427.54,3347.15,3433.83,3543.02,3540.16,3520.99,3428.1,3487.62,3602.2,3645.31,3605.33,3540.08,3689.93,3543.94,3555.36,3481.5,3554.31,3528.2,3382.57,3402.67,3439.2,3555.79,3450.42,3451.58,3444.04,3486.21,3458.91,3507.3,3431.97,3370.38,3381.36,3303.86,3395.27,3397.11,3444.23,3469.44,3483.72,3468.16,3461.47,3558.2,3530.81,3511.72,3515.34,3556.97,3637.58,3498.72,3525.24,3532.3,3431.89,3481.42,3421.11,3264.71,3389.24,3488.08,3399.41,3492.4,3382.3,3504.21,3466.55,3494.63,3376.45,3342.18,3363.41,3390.03,3377.96,3366.24,3425.79,3418.99,3464.71,3446.32,3501.39,3546.42,3574.84,3537.28,3655,3516.76,3603.11,3509.81,3500.33,3439.8,3406.24,3417.27,3483.89,3462.43,3444.39,3608.04,3667.74,3600.81,3642.01,3556.84,3583.88,3536.49,3547.34,3502.22,3449.46,3456.47,3435.93,3452.99,3591.72,3637.55,3612.31,3639.59,3648.92,3473.03,3515.91,3530.64,3511.73,3488.67,3454.46,3419.11,3437.17,3465.75,3553.71,3585.61,3668.07,3534.99,3511.67,3489.24,3486.22,3399.77,3441.35,3408.83,3425.1,3403.71,3268.15,3304.55,3299.73,3319.79
13,3377.15,3449.53,3391.89,3428.28,3389.39,3408.82,3376.39,3674.7,3669.84,3649.46,3663.91,3524.87,3671.68,3724.96,3779.8,3716.59,3388.39,3618.29,3620.1,3541.41,3593.14,3595.11,3643.37,3494.15,3601.62,3483.77,3638.13,3593.59,3466.49,3455.37,3514.29,3512.04,3432.78,3420.33,3455.17,3449.96,3457.07,3379.65,3420.47,3537.17,3554.17,3582.72,3422.91,3516.96,3509.88,3666.03,3634.16,3705.33,3443.11,3493.64,3596.44,3592.47,3583.67,3593.73,3624.96,3433.16,3556.11,3568.94,3538.35,3522.91,3398.08,3405.2,3471.55,3596.89,3414.83,3430,3443.87,3447.01,3401.79,3501.53,3477.42,3436.78,3408.83,3436.46,3426.93,3353.43,3438.49,3547.79,3551.38,3528.78,3430.56,3486.16,3604.88,3645.51,3600.97,3534.27,3686.44,3539.4,3552.56,3478.36,3554.28,3523.34,3378,3401.69,3441.64,3555.03,3449.41,3449.7,3446.44,3486.56,3457.11,3508.65,3433.65,3374.88,3381.69,3306.59,3398.47,3399.47,3443.51,3470.89,3485.22,3471.99,3458.29,3560.37,3526.98,3511.15,3518.8,3555.14,3640.65,3494.77,3529.58,3534.91,3435.11,3484.94,3419.01,3266.06,3388.05,3486.29,3402.32,3492.83,3384.97,3504.54,3464.19,3489.77,3380.78,3342.59,3362.46,3387.74,3383.33,3365.71,3425.7,3422.22,3466.36,3447.29,3500.72,3550.57,3574.1,3536.62,3650.69,3514.46,3603.31,3507.24,3504.06,3437.87,3406.18,3415.47,3481.11,3462.34,3444.66,3611.07,3652.66,3598.87,3635.33,3557.85,3583.74,3534.47,3545.84,3506.52,3448.96,3456.06,3430.56,3446.9,3594.31,3636.69,3613.44,3637.64,3649.63,3474.02,3521.21,3536.15,3510.09,3487.09,3448.43,3416.89,3434.77,3459.69,3550.98,3586.14,3669.9,3536.65,3508.98,3491.17,3490.3,3400.35,3435.31,3407.5,3421.55,3402.78,3268.22,3302.33,3305.19,3317.17
14,3376.83,3446.1,3390.21,3427.2,3388.13,3405.41,3377.39,3759.46,3758.64,3734.96,3731.52,3584.28,3739.78,3807.93,3863.54,3808.13,3390.79,3620.45,3627.68,3542.04,3592.17,3598.83,3647.72,3492.06,3601.77,3485.95,3637.52,3595.79,3464.71,3455.44,3513.98,3510.13,3436.12,3419.93,3459.36,3452.81,3459.84,3377.03,3421.28,3591.07,3619.71,3644.94,3460.17,3553.36,3548.28,3728.37,3697.03,3768.22,3446.91,3491.42,3592.31,3593.54,3579.92,3593.4,3620.48,3436.45,3554.38,3567.96,3541.41,3523.65,3399.35,3410.91,3472.44,3598.1,3413.97,3426.47,3441.05,3450.35,3401.24,3500.38,3485.69,3456.93,3423.53,3446.02,3431.15,3360.41,3445.8,3564.24,3564.74,3538.81,3425.54,3483.38,3601.08,3643.99,3608.25,3529.91,3688.23,3540.56,3552.38,3480.9,3551.45,3523.68,3376.77,3402.31,3442.69,3553.57,3450.14,3446.5,3445.42,3485.11,3458.23,3507.26,3431.54,3380.32,3386.6,3315.21,3405.34,3404.54,3450.62,3478.99,3495.79,3478.11,3460.31,3562.94,3534.55,3509.05,3513.82,3556.33,3640.54,3494.34,3530.18,3532,3436.8,3480.56,3416.58,3262.88,3388.73,3484.51,3397.27,3489.06,3386.27,3502.97,3466.65,3489.54,3377.63,3342.89,3362.37,3388.52,3380.17,3369.42,3423.54,3420.21,3463.93,3447.93,3498.53,3542.67,3575.97,3534.63,3651.14,3515.63,3604.48,3510.3,3501.5,3442.44,3404.3,3414.56,3481.78,3466.05,3443.93,3611.52,3652.71,3597.88,3636.5,3559.58,3583.61,3536.32,3544.39,3504.52,3450.04,3449.27,3430.42,3453.12,3597.35,3641.86,3611.96,3638.02,3643.67,3473.42,3522.01,3536.9,3514.83,3489.68,3452.77,3413.15,3439.33,3459.09,3551.76,3583.97,3663.29,3531.76,3511.22,3495.1,3487.97,3402.47,3436.48,3404.71,3421.92,3404.3,3268.52,3299.15,3303.08,3321.75
15,3376.68,3448.05,3392.43,3427.41,3390.25,3405.47,3375.82,3858.45,3860.48,3830.79,3814.63,3655.76,3820.93,3903.67,3962.82,3904.2,3388.2,3621.61,3623.41,3546.59,3590.24,3597.21,3648.43,3493.17,3608.91,3490.09,3636.84,3599.89,3468.1,3452.57,3513.72,3511.47,3432.31,3416.8,3454.78,3447.6,3451.96,3375.01,3417.78,3674.16,3700.08,3734.06,3513.23,3613.36,3606.48,3813.75,3778.27,3857.93,3441.31,3494.23,3596.65,3589.02,3577.05,3588.48,3621.82,3434.24,3557.22,3564.79,3540.01,3521.95,3397.94,3405.51,3469.2,3592.95,3415.11,3424.06,3442.43,3445.53,3398.51,3499.71,3482.25,3478.46,3449.27,3470.96,3443.6,3372.87,3459.62,3588.22,3580.29,3565.5,3423.67,3483.26,3595.31,3639.79,3601.87,3535.5,3687.27,3544.06,3553.39,3478.96,3549.58,3520.42,3378.27,3399.14,3441.53,3554.13,3449.19,3453.06,3445.13,3483,3460.93,3504.05,3435.9,3392.65,3401.79,3320.96,3409.67,3409.15,3454.69,3490.12,3501.99,3487.78,3461.02,3558.91,3528.86,3513.38,3514.57,3553.83,3640.87,3495.45,3528.9,3528.85,3433.87,3485.54,3412.98,3259.72,3390.78,3487.13,3396.79,3492.8,3388.04,3499.67,3467.01,3490.45,3377.2,3343.94,3365.71,3393.21,3382.2,3367.6,3428.76,3422.29,3469.58,3454.44,3498.06,3545.44,3575.76,3534.54,3654.36,3518.59,3605.6,3505.75,3500.87,3443.81,3407.37,3416.51,3480.23,3463.4,3437.84,3612.14,3657.22,3602.51,3635.6,3556.43,3586.26,3533.89,3542.17,3500.44,3448.25,3452.31,3428.53,3450.8,3599.71,3641.81,3615.66,3645.14,3650.82,3481.03,3520.9,3536.47,3510.41,3482.47,3449.43,3409.63,3434.03,3455.88,3551.27,3586,3666.67,3533.06,3513.27,3489.15,3488.66,3402.53,3433.19,3403.74,3421.03,3403.51,3270.79,3300.27,3298.66,3319.41
16,3377.62,3436.04,3387.18,3421.43,3392.07,3406.2,3373.82,3962.57,3961.6,3931.46,3906.06,3732.38,3926.26,4011.08,4065.73,4010.76,3390.29,3617.2,3622.06,3542.97,3589.66,3596.16,3649.12,3499.33,3612.66,3486.49,3641.62,3593.96,3471.62,3463.72,3518.17,3518.44,3430.49,3417.2,3454.64,3449.22,3454.94,3377.94,3420.6,3766.28,3802.46,3833.21,3583.16,3684.04,3684.85,3918.32,3879.06,3970.21,3449.39,3495.76,3600.36,3591.2,3582.72,3591.92,3619.39,3436.18,3554.05,3570.21,3535.35,3519.63,3398.06,3408.33,3474.66,3599.86,3410.05,3424.24,3441.13,3449.1,3396.41,3497.65,3482.92,3521.46,3488.85,3513.7,3470.97,3389.55,3485.55,3630.81,3611.56,3615.48,3424.48,3483.19,3598.42,3636.91,3601.71,3528.41,3685.95,3541.59,3554.75,3477.64,3548.26,3522.38,3377.04,3399.34,3439.27,3554.31,3448.02,3449.78,3447.65,3480.91,3457.39,3505.82,3434.58,3407.13,3420.84,3342.93,3415.82,3421.1,3464.52,3508.57,3526.43,3509.93,3458.01,3563.28,3528.65,3508.94,3510.04,3550.39,3641.49,3495.46,3530.2,3530.98,3438.83,3486.46,3413.66,3260.66,3389.95,3485.75,3396.97,3490.78,3378.99,3500.88,3466.49,3489.58,3378.51,3348.72,3371.29,3394.02,3382.24,3366.72,3429.02,3426.38,3467.01,3457.63,3491.87,3544.81,3572.05,3532.76,3648.95,3514.73,3607.34,3502,3498.08,3434.66,3403.38,3414.94,3473.71,3461.75,3443.18,3609.8,3656.01,3600.43,3639.19,3560.31,3584.07,3532.38,3538.32,3501.55,3448.28,3449.16,3429.64,3450.04,3593.86,3637.08,3614.42,3637.21,3644.26,3476.15,3518.11,3537.81,3506.21,3483.27,3450.43,3405.73,3428.73,3450.14,3546.97,3584.89,3662.28,3532.26,3517.38,3493.25,3485.86,3404.91,3437.3,3407.82,3421.81,3405.71,3264.28,3301.09,3302.51,3323.36
